Person	Topic	Difficulty	Source	Question_latex	Image1	Image1Caption	Image2	Image2Caption
43855	Articulatory Phonetics	medium	Week 3 Handout, Question 9	Explain how to figure out what the sound being produced is in this diagram.\\~\\\begin{figure}[H] \includegraphics{../images/sagittal_t.png} \end{figure}~\\	sagittal_t.png			
43855	Phonological Features	medium	Week 4 Discussion	Explain what the given feature’s value is for this class of sounds, and why.\\~\\{[LABIAL]}~\\interdentals~\\ 				
43855	Skewed Distributions	easy	Week 5 Handout, Question 6	Explain why the following table would not be a good way of organizing the data for Malto.\\~\\\begin{figure}[H] \includegraphics{../images/Malto_table_bad.png} \end{figure}~\\	Malto_table_bad.png			
43855	Phonological Relationships and Analysis	very hard	Week 7 Handout, Question 9	What is the basic analysis of vowel length in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/malayalam.png} \end{figure}~\\	malayalam.png			
44237	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<cough>~\\ 				
44237	Articulatory Phonetics	medium	Homework 1, Question 3(b)	Explain why this is or is not a complete phonetic natural class in standard North American English.\\~\\{[ɑ]}, {[u]}~\\ 				
44237	Phonological Features	hard	Quiz 3, Question 12	Explain how you figure out which feature is involved in the process of umlaut shown below.\\~\\\begin{figure}[H] \includegraphics{../images/dutch.png} \end{figure}~\\	dutch.png			
44237	Skewed Distributions	easy	Week 5 Handout, Question 5	Explain why it is possible to predict which of [s] or [ʃʲ] will occur in a new environment in Ukrainian, but not possible to predict which of [s] or [ʃ] will occur in a new environment.\\~\\\begin{figure}[H] \includegraphics{../images/ukrainian.png} \end{figure}~\\	ukrainian.png			
44237	Phonological Relationships and Analysis	very hard	Week 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_onion.png} \caption{ONION} \end{figure}~\\	asl_apple.png	APPLE	asl_onion.png	ONION
44365	Transcription	hard	Week 2 Handout, Part II	Is this a reasonable transcription of this word? Explain why.\\~\\<mouse>: {[mɔɪs]}~\\ 				
44365	Articulatory Phonetics	easy	Week 3 Handout, Question 7	Is the symbol given a reasonable way to transcribe any of the sounds described below? If so, which one? If not, why not? Explain your answer.\\~\\{[v]}~\\\begin{itemize} \item voiceless palatal affricate \item voiced velar nasal \item voiceless glottal fricative \item voiced labiodental fricative \item voiced interdental fricative \item voiced palatal fricative \end{itemize}~\\ 				
44365	Phonological Features	medium	Homework 2, Question 1	Explain which sound should be removed to make this a natural class (assuming SNAE, except that there are no diphthongs, no [ə] or [ʌ], no syllabic consonants, and no [w̥]), and what the minimum set of features would be to describe the resulting natural class.\\~\\{[i]}, {[ɪ]}, {[ɛ]}, {[u]}, {[ʊ]}~\\ 				
44365	Skewed Distributions	medium	Quiz 4, Question 1	L$_X$ (Language X) has three vowels, [i], [a], and [u]. It has bi-syllabic roots like Kikuyu. It does not allow non-identical high vowels to co-occur. Of the following nine logically possible vocalic sequences, which ones should be unattested in L$_X$? Explain why.\\~\\\begin{itemize} \item {[i...i]} \item {[i...a]} \item {[i...u]} \item {[a...i]} \item {[a...a]} \item {[a...u]} \item {[u...i]} \item {[u...a]} \item {[u...u]} \end{itemize}~\\ 				
44365	Phonological Relationships and Analysis	very hard	Week 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_stay.png} \caption{STAY} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_awkward.png} \caption{AWKWARD} \end{figure}~\\	asl_stay.png	STAY	asl_awkward.png	AWKWARD
44715	Transcription	easy	Quiz 1, Question 10	Explain whether this word either does or does not have an [ʃ] sound in it, and why the spelling and pronunciation either do or do not align.\\~\\<bassoon>~\\ 				
44715	Articulatory Phonetics	hard	Homework 1, Question 3(a)	Could this image be the result of producing the sound represented by the given IPA symbol? Why or why not?\\~\\{[ɾ]}~\\\begin{figure}[H] \includegraphics{../images/staticpalatography_stop.png} \end{figure}~\\	staticpalatography_stop.png			
44715	Phonological Features	medium	Homework 2, Question 1	Explain which sound should be removed to make this a natural class (assuming SNAE, except that there are no diphthongs, no [ə] or [ʌ], no syllabic consonants, and no [w̥]), and what the minimum set of features would be to describe the resulting natural class.\\~\\{[i]}, {[ɪ]}, {[e]}, {[ɛ]}, {[æ]}, {[ɑ]}, {[ɔ]}, {[o]}, {[ʊ]}, {[u]}, {[ʒ]}, {[k]}, {[ɡ]}, {[ŋ]}, {[w]}~\\ 				
44715	Skewed Distributions	medium	Week 5 Handout, Question 4	Explain why it's not reasonable to make any of the following claims about Phonologese.\\~\\\begin{figure}[H] \includegraphics{../images/Phonologese.png} \end{figure}~\\	Phonologese.png			
44715	Phonological Relationships and Analysis	very hard	Week 7 Handout, Question 12	What is the basic analysis of oral and nasal vowels in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/english12.png} \end{figure}~\\	english12.png			
44746	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<toy>~\\ 				
44746	Articulatory Phonetics	hard	Homework 1, Question 3(a)	Could this image be the result of producing the sound represented by the given IPA symbol? Why or why not?\\~\\{[z]}~\\\begin{figure}[H] \includegraphics{../images/staticpalatography_fricative.png} \end{figure}~\\	staticpalatography_fricative.png			
44746	Phonological Features	easy	Quiz 3, Question 6	Explain why this is an incorrect statement.\\~\\Nasal consonants are {[-continuant]}, because they cannot be produced for an extended period of time.~\\ 				
44746	Skewed Distributions	medium	Quiz 4, Question 3	L$_X$ (Language X) has three vowels, [i], [a], and [u]. L$_X$ has tetra-syllabic roots. If L$_X$ does not allow non-identical high vowels to co-occur, which one of the following tetra-syllabic vocalic sequences do you predict to be unattested in L$_X$? Explain why.\\~\\\begin{itemize} \item {[i...i...u...u]} \item {[a...a...i...i]} \item {[u...u...u...u]} \item {[i...i...i...a]} \end{itemize}~\\ 				
44746	Phonological Relationships and Analysis	very hard	Week 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_stay.png} \caption{STAY} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_awkward.png} \caption{AWKWARD} \end{figure}~\\	asl_stay.png	STAY	asl_awkward.png	AWKWARD
45248	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<puny>~\\ 				
45248	Articulatory Phonetics	easy	Week 3 Handout, Question 7	Is the symbol given a reasonable way to transcribe any of the sounds described below? If so, which one? If not, why not? Explain your answer.\\~\\{[t͡ʃ]}~\\\begin{itemize} \item voiceless palatal affricate \item voiced velar nasal \item voiceless glottal fricative \item voiced labiodental fricative \item voiced interdental fricative \item voiced palatal fricative \end{itemize}~\\ 				
45248	Phonological Features	hard	Week 4 Discussion	Explain why phonological features are used instead of phonetic characteristics in analyzing datasets.\\~\\ 				
45248	Skewed Distributions	medium	Quiz 4, Question 3	L$_X$ (Language X) has three vowels, [i], [a], and [u]. L$_X$ has tetra-syllabic roots. If L$_X$ does not allow non-identical high vowels to co-occur, which one of the following tetra-syllabic vocalic sequences do you predict to be unattested in L$_X$? Explain why.\\~\\\begin{itemize} \item {[i...i...u...u]} \item {[a...a...i...i]} \item {[u...u...u...u]} \item {[i...i...i...a]} \end{itemize}~\\ 				
45248	Phonological Relationships and Analysis	very hard	Week 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_onion.png} \caption{ONION} \end{figure}~\\	asl_apple.png	APPLE	asl_onion.png	ONION
45517	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<segment>~\\ 				
45517	Articulatory Phonetics	easy	Week 2 Handout, Part I, Question 12	Explain in what sense the difference between the sounds in the words <but> and <cut> is SIMILAR to and also DIFFERENT from the difference between the sounds in the words <bit> and <kit>.\\~\\ 				
45517	Phonological Features	hard	Week 4 Discussion	Explain why phonological features are used instead of phonetic characteristics in analyzing datasets.\\~\\ 				
45517	Skewed Distributions	medium	Quiz 4, Question 3	L$_X$ (Language X) has three vowels, [i], [a], and [u]. L$_X$ has tetra-syllabic roots. If L$_X$ does not allow non-identical high vowels to co-occur, which one of the following tetra-syllabic vocalic sequences do you predict to be unattested in L$_X$? Explain why.\\~\\\begin{itemize} \item {[i...i...u...u]} \item {[a...a...i...i]} \item {[u...u...u...u]} \item {[i...i...i...a]} \end{itemize}~\\ 				
45517	Phonological Relationships and Analysis	very hard	Week 7 Handout, Question 12	What is the basic analysis of oral and nasal vowels in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/english12.png} \end{figure}~\\	english12.png			
47906	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<segment>~\\ 				
47906	Articulatory Phonetics	hard	Week 3 Handout, Question 3	Explain why the additional vowel below either does or does not belong in the phonetic natural class defined by the original set of SNAE vowels.\\~\\Original set: {[ɛ]}, {[ɪ]}, {[ʊ]}, {[ɔ]}~\\Addition: {[æ]}~\\ 				
47906	Phonological Features	easy	Quiz 3, Question 6	Explain why this is an incorrect statement.\\~\\Nasal consonants are {[-continuant]}, because they cannot be produced for an extended period of time.~\\ 				
47906	Skewed Distributions	medium	Week 5 Handout, Question 4	Explain why it's not reasonable to make any of the following claims about Phonologese.\\~\\\begin{figure}[H] \includegraphics{../images/Phonologese.png} \end{figure}~\\	Phonologese.png			
47906	Phonological Relationships and Analysis	very hard	Week 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_onion.png} \caption{ONION} \end{figure}~\\	asl_apple.png	APPLE	asl_onion.png	ONION
48044	Transcription	hard	Week 2 Handout, Part II	Is this a reasonable transcription of this word? Explain why.\\~\\<choose>: {[t͡ʃuz]}~\\ 				
48044	Articulatory Phonetics	medium	Quiz 2, Question 6	In the pronunciation of this word, which sounds are obstruents and which are sonorants? Explain your answer.\\~\\<obstruent>~\\ 				
48044	Phonological Features	easy	Quiz 3, Question 3	Explain why this featural specification either does or does not match the given sound.\\~\\{[+consonantal]}, {[+sonorant]}~\\{[m]}~\\ 				
48044	Skewed Distributions	medium	Quiz 4, Question 3	L$_X$ (Language X) has three vowels, [i], [a], and [u]. L$_X$ has tetra-syllabic roots. If L$_X$ does not allow non-identical high vowels to co-occur, which one of the following tetra-syllabic vocalic sequences do you predict to be unattested in L$_X$? Explain why.\\~\\\begin{itemize} \item {[i...i...u...u]} \item {[a...a...i...i]} \item {[u...u...u...u]} \item {[i...i...i...a]} \end{itemize}~\\ 				
48044	Phonological Relationships and Analysis	very hard	Week 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_now.png} \caption{NOW} \end{figure}~\\	asl_apple.png	APPLE	asl_now.png	NOW
48772	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<toy>~\\ 				
